FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA
02APR2021:00:00:00,51 a 60,M,Sputnik,Público,2,0,
02APR2021:00:00:00,61 a 70,F,AstraZeneca,Público,1,0,
02APR2021:00:00:00,61 a 70,F,Sinopharm,Público,13,0,
02APR2021:00:00:00,61 a 70,F,Sputnik,Público,12,0,
02APR2021:00:00:00,61 a 70,M,Sinopharm,Público,9,0,
02APR2021:00:00:00,61 a 70,M,Sputnik,Público,6,0,
02APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,1604,0,
02APR2021:00:00:00,71 a 80,F,AstraZeneca,Público nacional,1,0,
02APR2021:00:00:00,71 a 80,F,Sinopharm,Público,26,0,
02APR2021:00:00:00,71 a 80,F,Sputnik,Privado,2,0,
02APR2021:00:00:00,71 a 80,F,Sputnik,Público,3014,0,
02APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,1039,0,
02APR2021:00:00:00,71 a 80,M,Sinopharm,Público,27,0,
02APR2021:00:00:00,71 a 80,M,Sputnik,Público,2101,0,
02APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,506,0,
02APR2021:00:00:00,81 a 90,F,Sinopharm,Público,79,0,
02APR2021:00:00:00,81 a 90,F,Sputnik,Público,27,0,
02APR2021:00:00:00,81 a 90,M,AstraZeneca,Público,226,0,
02APR2021:00:00:00,81 a 90,M,Sinopharm,Público,17,0,
02APR2021:00:00:00,81 a 90,M,Sputnik,Público,30,0,
02APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,122,0,
02APR2021:00:00:00,91 o mas,F,Sinopharm,Público,42,0,
02APR2021:00:00:00,91 o mas,F,Sputnik,Público,7,0,
02APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,25,0,
02APR2021:00:00:00,91 o mas,M,Sinopharm,Público,8,0,
02APR2021:00:00:00,91 o mas,M,Sputnik,Público,5,0,
03APR2021:00:00:00,30 o menos,F,Sputnik,Público,8,0,
03APR2021:00:00:00,30 o menos,M,Sputnik,Público,1,0,
03APR2021:00:00:00,31 a 40,F,Sinopharm,Público,2,0,
03APR2021:00:00:00,31 a 40,F,Sputnik,Público,2,0,
03APR2021:00:00:00,31 a 40,M,Sinopharm,Público,2,0,
03APR2021:00:00:00,31 a 40,M,Sputnik,Público,1,0,
03APR2021:00:00:00,41 a 50,F,Sinopharm,Público,3,0,
03APR2021:00:00:00,41 a 50,F,Sputnik,Público,4,0,
03APR2021:00:00:00,41 a 50,M,Sinopharm,Público,4,0,
03APR2021:00:00:00,41 a 50,M,Sputnik,Público,5,0,
03APR2021:00:00:00,51 a 60,F,Sinopharm,Público,6,0,
03APR2021:00:00:00,51 a 60,F,Sputnik,Público,1,0,
03APR2021:00:00:00,51 a 60,M,Sinopharm,Público,6,0,
03APR2021:00:00:00,51 a 60,M,Sputnik,Público,2,0,
03APR2021:00:00:00,61 a 70,F,AstraZeneca,Público,1,0,
03APR2021:00:00:00,61 a 70,F,Sinopharm,Público,8,0,
03APR2021:00:00:00,61 a 70,F,Sputnik,Público,2,0,
03APR2021:00:00:00,61 a 70,M,Sinopharm,Público,8,0,
03APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,1623,0,
03APR2021:00:00:00,71 a 80,F,Sinopharm,Privado,46,0,
03APR2021:00:00:00,71 a 80,F,Sinopharm,Público,64,0,
03APR2021:00:00:00,71 a 80,F,Sputnik,Privado,1,0,
03APR2021:00:00:00,71 a 80,F,Sputnik,Público,3905,0,
03APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,1075,0,
03APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,34,0,
03APR2021:00:00:00,71 a 80,M,Sinopharm,Público,20,0,
03APR2021:00:00:00,71 a 80,M,Sputnik,Público,2450,0,
03APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,141,0,
03APR2021:00:00:00,81 a 90,F,Sinopharm,Privado,2,0,
03APR2021:00:00:00,81 a 90,F,Sinopharm,Público,89,0,
03APR2021:00:00:00,81 a 90,F,Sputnik,Público,60,0,
03APR2021:00:00:00,81 a 90,M,AstraZeneca,Público,68,0,
03APR2021:00:00:00,81 a 90,M,Sinopharm,Privado,3,0,
03APR2021:00:00:00,81 a 90,M,Sinopharm,Público,14,0,
03APR2021:00:00:00,81 a 90,M,Sputnik,Público,23,0,
03APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,35,0,
03APR2021:00:00:00,91 o mas,F,Sinopharm,Privado,3,0,
03APR2021:00:00:00,91 o mas,F,Sinopharm,Público,58,0,
03APR2021:00:00:00,91 o mas,F,Sputnik,Público,18,0,
03APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,14,0,
03APR2021:00:00:00,91 o mas,M,Sinopharm,Público,8,0,
03APR2021:00:00:00,91 o mas,M,Sputnik,Público,12,0,
04APR2021:00:00:00,41 a 50,F,Sputnik,Privado,0,1,
04APR2021:00:00:00,41 a 50,F,Sputnik,Público,5,0,
04APR2021:00:00:00,41 a 50,M,Sputnik,Público,1,0,
04APR2021:00:00:00,51 a 60,F,Sputnik,Privado,0,3,
04APR2021:00:00:00,51 a 60,F,Sputnik,Público,1,0,
04APR2021:00:00:00,51 a 60,M,Sinopharm,Público,1,0,
04APR2021:00:00:00,51 a 60,M,Sputnik,Privado,0,2,
04APR2021:00:00:00,51 a 60,M,Sputnik,Público,1,0,
04APR2021:00:00:00,61 a 70,F,Sputnik,Privado,4,11,
04APR2021:00:00:00,61 a 70,F,Sputnik,Público,2,0,
04APR2021:00:00:00,61 a 70,M,Sputnik,Privado,2,14,
04APR2021:00:00:00,61 a 70,M,Sputnik,Público,2,0,
04APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,62,0,
04APR2021:00:00:00,71 a 80,F,Sinopharm,Público,4,0,
04APR2021:00:00:00,71 a 80,F,Sputnik,Privado,65,3,
04APR2021:00:00:00,71 a 80,F,Sputnik,Público,1557,0,
04APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,42,0,
04APR2021:00:00:00,71 a 80,M,Sinopharm,Público,4,0,
04APR2021:00:00:00,71 a 80,M,Sputnik,Privado,40,5,
04APR2021:00:00:00,71 a 80,M,Sputnik,Público,980,0,
04APR2021:00:00:00,81 a 90,F,Sinopharm,Público,9,0,
04APR2021:00:00:00,81 a 90,F,Sputnik,Público,8,0,
04APR2021:00:00:00,81 a 90,M,Sinopharm,Público,2,0,
04APR2021:00:00:00,81 a 90,M,Sputnik,Público,3,0,
04APR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,2,0,
04APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,0,
04APR2021:00:00:00,91 o mas,F,Sinopharm,Público,2,0,
04APR2021:00:00:00,91 o mas,F,Sputnik,Público,6,0,
04APR2021:00:00:00,91 o mas,M,Sinopharm,Público,3,0,
04APR2021:00:00:00,91 o mas,M,Sputnik,Público,2,0,
05APR2021:00:00:00,30 o menos,F,AstraZeneca,Público,3,0,
05APR2021:00:00:00,30 o menos,F,Sinopharm,Público,23,1,
05APR2021:00:00:00,30 o menos,F,Sputnik,Privado,1,21,
05APR2021:00:00:00,30 o menos,F,Sputnik,Público,10,34,
05APR2021:00:00:00,30 o menos,F,Sputnik,Público nacional,34,1,
05APR2021:00:00:00,30 o menos,M,Sinopharm,Público,12,0,
05APR2021:00:00:00,30 o menos,M,Sputnik,Privado,0,12,
05APR2021:00:00:00,30 o menos,M,Sputnik,Público,3,10,
05APR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,51,0,
05APR2021:00:00:00,31 a 40,F,AstraZeneca,Público,2,0,
05APR2021:00:00:00,31 a 40,F,Sinopharm,Público,31,7,
05APR2021:00:00:00,31 a 40,F,Sputnik,Privado,0,46,
05APR2021:00:00:00,31 a 40,F,Sputnik,Público,13,65,
05APR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,30,4,
05APR2021:00:00:00,31 a 40,M,Sinopharm,Público,13,1,
05APR2021:00:00:00,31 a 40,M,Sputnik,Privado,0,19,
05APR2021:00:00:00,31 a 40,M,Sputnik,Público,3,21,
05APR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,17,1,
05APR2021:00:00:00,41 a 50,F,AstraZeneca,Público,4,0,
05APR2021:00:00:00,41 a 50,F,Sinopharm,Público,50,18,
05APR2021:00:00:00,41 a 50,F,Sputnik,Privado,0,31,
05APR2021:00:00:00,41 a 50,F,Sputnik,Público,31,53,
05APR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,12,5,
05APR2021:00:00:00,41 a 50,M,AstraZeneca,Público,3,0,
05APR2021:00:00:00,41 a 50,M,Sinopharm,Público,17,0,
05APR2021:00:00:00,41 a 50,M,Sputnik,Privado,0,12,
05APR2021:00:00:00,41 a 50,M,Sputnik,Público,1,13,
05APR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,28,3,
05APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,6,0,
05APR2021:00:00:00,51 a 60,F,Sinopharm,Privado,1,0,
05APR2021:00:00:00,51 a 60,F,Sinopharm,Público,56,8,
05APR2021:00:00:00,51 a 60,F,Sputnik,Privado,0,30,
05APR2021:00:00:00,51 a 60,F,Sputnik,Público,25,51,
05APR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,15,5,
05APR2021:00:00:00,51 a 60,M,Sinopharm,Privado,1,0,
05APR2021:00:00:00,51 a 60,M,Sinopharm,Público,20,2,
05APR2021:00:00:00,51 a 60,M,Sputnik,Privado,0,15,
05APR2021:00:00:00,51 a 60,M,Sputnik,Público,2,24,
05APR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,15,0,
05APR2021:00:00:00,61 a 70,F,Sinopharm,Privado,20,0,
05APR2021:00:00:00,61 a 70,F,Sinopharm,Público,32,0,
05APR2021:00:00:00,61 a 70,F,Sputnik,Privado,29,14,
05APR2021:00:00:00,61 a 70,F,Sputnik,Público,22,60,
05APR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,5,8,
05APR2021:00:00:00,61 a 70,M,Sinopharm,Privado,21,0,
05APR2021:00:00:00,61 a 70,M,Sinopharm,Público,29,0,
05APR2021:00:00:00,61 a 70,M,Sputnik,Privado,20,20,
05APR2021:00:00:00,61 a 70,M,Sputnik,Público,6,27,
05APR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,3,6,
05APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,3,0,
05APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,813,0,
05APR2021:00:00:00,71 a 80,F,Sinopharm,Privado,204,0,
05APR2021:00:00:00,71 a 80,F,Sinopharm,Público,2795,0,
05APR2021:00:00:00,71 a 80,F,Sputnik,Privado,710,4,
05APR2021:00:00:00,71 a 80,F,Sputnik,Público,3966,14,
05APR2021:00:00:00,71 a 80,F,Sputnik,Público nacional,1,2,
05APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,610,0,
05APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,111,0,
05APR2021:00:00:00,71 a 80,M,Sinopharm,Público,1632,0,
05APR2021:00:00:00,71 a 80,M,Sputnik,Privado,375,10,
05APR2021:00:00:00,71 a 80,M,Sputnik,Público,2714,7,
05APR2021:00:00:00,71 a 80,M,Sputnik,Público nacional,0,1,
05APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,14,0,
05APR2021:00:00:00,81 a 90,F,Sinopharm,Privado,39,0,
05APR2021:00:00:00,81 a 90,F,Sinopharm,Público,59,0,
05APR2021:00:00:00,81 a 90,F,Sputnik,Privado,99,0,
05APR2021:00:00:00,81 a 90,F,Sputnik,Público,51,2,
05APR2021:00:00:00,81 a 90,M,AstraZeneca,Público,4,0,
05APR2021:00:00:00,81 a 90,M,Sinopharm,Privado,15,0,
05APR2021:00:00:00,81 a 90,M,Sinopharm,Público,35,0,
05APR2021:00:00:00,81 a 90,M,Sputnik,Privado,40,1,
05APR2021:00:00:00,81 a 90,M,Sputnik,Público,32,1,
05APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,4,0,
05APR2021:00:00:00,91 o mas,F,Sinopharm,Privado,31,0,
05APR2021:00:00:00,91 o mas,F,Sinopharm,Público,13,0,
05APR2021:00:00:00,91 o mas,F,Sputnik,Privado,30,0,
05APR2021:00:00:00,91 o mas,F,Sputnik,Público,17,0,
05APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,2,0,
05APR2021:00:00:00,91 o mas,M,Sinopharm,Privado,7,0,
05APR2021:00:00:00,91 o mas,M,Sinopharm,Público,5,0,
05APR2021:00:00:00,91 o mas,M,Sputnik,Privado,7,0,
05APR2021:00:00:00,91 o mas,M,Sputnik,Público,11,0,
06APR2021:00:00:00,30 o menos,F,Sinopharm,Público,40,1,
08APR2021:00:00:00,31 a 40,M,Sinopharm,Público nacional,55,0,
08APR2021:00:00:00,31 a 40,M,Sputnik,Privado,2,12,
08APR2021:00:00:00,31 a 40,M,Sputnik,Público,2,2,
08APR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,1,4,
08APR2021:00:00:00,41 a 50,F,Sinopharm,Privado,2,0,
08APR2021:00:00:00,41 a 50,F,Sinopharm,Público,117,0,
08APR2021:00:00:00,41 a 50,F,Sputnik,Privado,0,23,
08APR2021:00:00:00,41 a 50,F,Sputnik,Público,4,5,
08APR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,4,1,
08APR2021:00:00:00,41 a 50,M,Sinopharm,Privado,5,0,
08APR2021:00:00:00,41 a 50,M,Sinopharm,Público,60,0,
08APR2021:00:00:00,41 a 50,M,Sinopharm,Público nacional,32,0,
08APR2021:00:00:00,41 a 50,M,Sputnik,Privado,0,2,
08APR2021:00:00:00,41 a 50,M,Sputnik,Público,0,1,
08APR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,3,0,
08APR2021:00:00:00,51 a 60,F,Sinopharm,Privado,3,0,
08APR2021:00:00:00,51 a 60,F,Sinopharm,Público,125,1,
08APR2021:00:00:00,51 a 60,F,Sputnik,Privado,0,31,
08APR2021:00:00:00,51 a 60,F,Sputnik,Público,0,4,
08APR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,3,1,
08APR2021:00:00:00,51 a 60,M,Sinopharm,Privado,5,0,
08APR2021:00:00:00,51 a 60,M,Sinopharm,Público,54,0,
08APR2021:00:00:00,51 a 60,M,Sinopharm,Público nacional,4,0,
08APR2021:00:00:00,51 a 60,M,Sputnik,Privado,0,13,
08APR2021:00:00:00,51 a 60,M,Sputnik,Público,3,3,
08APR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,3,0,
08APR2021:00:00:00,61 a 70,F,Sinopharm,Privado,104,0,
08APR2021:00:00:00,61 a 70,F,Sinopharm,Público,1870,0,
08APR2021:00:00:00,61 a 70,F,Sputnik,Privado,32,13,
08APR2021:00:00:00,61 a 70,F,Sputnik,Público,206,3,
08APR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,2,0,
08APR2021:00:00:00,61 a 70,M,AstraZeneca,Público,1,0,
08APR2021:00:00:00,61 a 70,M,Sinopharm,Privado,74,0,
08APR2021:00:00:00,61 a 70,M,Sinopharm,Público,1277,0,
08APR2021:00:00:00,61 a 70,M,Sinopharm,Público nacional,1,0,
08APR2021:00:00:00,61 a 70,M,Sputnik,Privado,19,11,
08APR2021:00:00:00,61 a 70,M,Sputnik,Público,138,2,
08APR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,2,1,
08APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,3,0,
08APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,1,0,
08APR2021:00:00:00,71 a 80,F,Sinopharm,Privado,984,0,
08APR2021:00:00:00,71 a 80,F,Sinopharm,Público,6221,0,
08APR2021:00:00:00,71 a 80,F,Sputnik,Privado,591,1,
08APR2021:00:00:00,71 a 80,F,Sputnik,Público,994,5,
08APR2021:00:00:00,71 a 80,F,Sputnik,Público nacional,0,1,
08APR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,2,0,
08APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,0,
08APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,640,0,
08APR2021:00:00:00,71 a 80,M,Sinopharm,Público,4596,0,
08APR2021:00:00:00,71 a 80,M,Sputnik,Privado,293,1,
08APR2021:00:00:00,71 a 80,M,Sputnik,Público,686,2,
08APR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,9,0,
08APR2021:00:00:00,81 a 90,F,Sinopharm,Privado,36,0,
08APR2021:00:00:00,81 a 90,F,Sinopharm,Público,119,0,
08APR2021:00:00:00,81 a 90,F,Sputnik,Privado,34,0,
08APR2021:00:00:00,81 a 90,F,Sputnik,Público,22,0,
08APR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,4,0,
08APR2021:00:00:00,81 a 90,M,Sinopharm,Privado,37,0,
08APR2021:00:00:00,81 a 90,M,Sinopharm,Público,65,0,
08APR2021:00:00:00,81 a 90,M,Sputnik,Privado,28,0,
08APR2021:00:00:00,81 a 90,M,Sputnik,Público,11,8,
08APR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,11,0,
08APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,3,0,
08APR2021:00:00:00,91 o mas,F,Sinopharm,Privado,8,0,
08APR2021:00:00:00,91 o mas,F,Sinopharm,Público,31,0,
08APR2021:00:00:00,91 o mas,F,Sputnik,Privado,17,0,
08APR2021:00:00:00,91 o mas,F,Sputnik,Público,8,0,
08APR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,2,0,
08APR2021:00:00:00,91 o mas,M,Sinopharm,Privado,2,0,
08APR2021:00:00:00,91 o mas,M,Sinopharm,Público,11,0,
08APR2021:00:00:00,91 o mas,M,Sputnik,Privado,6,1,
08APR2021:00:00:00,91 o mas,M,Sputnik,Público,1,1,
09APR2021:00:00:00,30 o menos,F,Sinopharm,Público,150,0,
09APR2021:00:00:00,30 o menos,F,Sputnik,Privado,0,29,
09APR2021:00:00:00,30 o menos,F,Sputnik,Público,6,47,
09APR2021:00:00:00,30 o menos,F,Sputnik,Público nacional,14,1,
09APR2021:00:00:00,30 o menos,M,Sinopharm,Público,65,0,
09APR2021:00:00:00,30 o menos,M,Sputnik,Privado,0,17,
09APR2021:00:00:00,30 o menos,M,Sputnik,Público,2,22,
09APR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,21,1,
09APR2021:00:00:00,31 a 40,F,Sinopharm,Público,217,0,
09APR2021:00:00:00,31 a 40,F,Sputnik,Privado,1,65,
09APR2021:00:00:00,31 a 40,F,Sputnik,Público,4,85,
09APR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,15,1,
09APR2021:00:00:00,31 a 40,M,Sinopharm,Público,118,0,
09APR2021:00:00:00,31 a 40,M,Sputnik,Privado,0,32,
09APR2021:00:00:00,31 a 40,M,Sputnik,Público,2,44,
09APR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,26,1,
09APR2021:00:00:00,41 a 50,F,Sinopharm,Público,138,0,
09APR2021:00:00:00,41 a 50,F,Sputnik,Privado,2,43,
09APR2021:00:00:00,41 a 50,F,Sputnik,Público,5,49,
09APR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,16,5,
09APR2021:00:00:00,41 a 50,M,Sinopharm,Público,47,0,
09APR2021:00:00:00,41 a 50,M,Sputnik,Privado,0,30,
09APR2021:00:00:00,41 a 50,M,Sputnik,Público,0,24,
09APR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,22,0,
09APR2021:00:00:00,51 a 60,F,Sinopharm,Público,86,0,
09APR2021:00:00:00,51 a 60,F,Sputnik,Privado,4,32,
09APR2021:00:00:00,51 a 60,F,Sputnik,Público,3,40,
09APR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,18,1,
09APR2021:00:00:00,51 a 60,M,Sinopharm,Público,43,0,
09APR2021:00:00:00,51 a 60,M,Sputnik,Privado,0,14,
09APR2021:00:00:00,51 a 60,M,Sputnik,Público,1,12,
09APR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,18,2,
09APR2021:00:00:00,61 a 70,F,Sinopharm,Privado,95,0,
09APR2021:00:00:00,61 a 70,F,Sinopharm,Público,596,0,
09APR2021:00:00:00,61 a 70,F,Sputnik,Privado,71,11,
09APR2021:00:00:00,61 a 70,F,Sputnik,Público,1003,58,
09APR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,20,0,
09APR2021:00:00:00,61 a 70,M,Sinopharm,Privado,63,0,
09APR2021:00:00:00,61 a 70,M,Sinopharm,Público,473,0,
09APR2021:00:00:00,61 a 70,M,Sputnik,Privado,51,11,
09APR2021:00:00:00,61 a 70,M,Sputnik,Público,684,27,
09APR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,33,0,
09APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,4,0,
09APR2021:00:00:00,71 a 80,F,Sinopharm,Privado,1123,0,
09APR2021:00:00:00,71 a 80,F,Sinopharm,Público,2201,0,
09APR2021:00:00:00,71 a 80,F,Sputnik,Privado,437,1,
09APR2021:00:00:00,71 a 80,F,Sputnik,Público,4067,22,
09APR2021:00:00:00,71 a 80,F,Sputnik,Público nacional,16,0,
09APR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,1,0,
09APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,503,0,
09APR2021:00:00:00,71 a 80,M,Sinopharm,Público,1674,0,
09APR2021:00:00:00,71 a 80,M,Sputnik,Privado,248,2,
09APR2021:00:00:00,71 a 80,M,Sputnik,Público,2817,9,
09APR2021:00:00:00,71 a 80,M,Sputnik,Público nacional,11,0,
09APR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,6,0,
09APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,0,
09APR2021:00:00:00,81 a 90,F,Sinopharm,Privado,72,0,
09APR2021:00:00:00,81 a 90,F,Sinopharm,Público,87,0,
09APR2021:00:00:00,81 a 90,F,Sputnik,Privado,2,0,
09APR2021:00:00:00,81 a 90,F,Sputnik,Público,165,1,
09APR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,1,0,
09APR2021:00:00:00,81 a 90,M,AstraZeneca,Público,3,0,
09APR2021:00:00:00,81 a 90,M,Sinopharm,Privado,30,0,
09APR2021:00:00:00,81 a 90,M,Sinopharm,Público,28,0,
09APR2021:00:00:00,81 a 90,M,Sputnik,Privado,6,0,
09APR2021:00:00:00,81 a 90,M,Sputnik,Público,73,4,
09APR2021:00:00:00,81 a 90,M,Sputnik,Público nacional,2,0,
09APR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,10,0,
09APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,3,0,
09APR2021:00:00:00,91 o mas,F,Sinopharm,Privado,19,0,
09APR2021:00:00:00,91 o mas,F,Sinopharm,Público,58,0,
09APR2021:00:00:00,91 o mas,F,Sputnik,Público,49,0,
09APR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,2,0,
09APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,0,
09APR2021:00:00:00,91 o mas,M,Sinopharm,Privado,8,0,
09APR2021:00:00:00,91 o mas,M,Sinopharm,Público,3,0,
09APR2021:00:00:00,91 o mas,M,Sputnik,Privado,1,0,
09APR2021:00:00:00,91 o mas,M,Sputnik,Público,16,0,
10APR2021:00:00:00,30 o menos,F,Sputnik,Privado,3,2,
10APR2021:00:00:00,30 o menos,F,Sputnik,Público,1,100,
10APR2021:00:00:00,30 o menos,M,Sputnik,Privado,10,1,
10APR2021:00:00:00,30 o menos,M,Sputnik,Público,1,36,
10APR2021:00:00:00,31 a 40,F,Sinopharm,Público,1,0,
10APR2021:00:00:00,31 a 40,F,Sputnik,Privado,8,6,
10APR2021:00:00:00,31 a 40,F,Sputnik,Público,3,129,
10APR2021:00:00:00,31 a 40,M,Sputnik,Privado,5,1,
10APR2021:00:00:00,31 a 40,M,Sputnik,Público,2,53,
10APR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,1,0,
10APR2021:00:00:00,41 a 50,F,Sputnik,Privado,4,11,
10APR2021:00:00:00,41 a 50,F,Sputnik,Público,0,106,
10APR2021:00:00:00,41 a 50,M,AstraZeneca,Público,1,0,
10APR2021:00:00:00,41 a 50,M,Sputnik,Privado,7,3,
10APR2021:00:00:00,41 a 50,M,Sputnik,Público,0,65,
10APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,4,0,
10APR2021:00:00:00,51 a 60,F,Sputnik,Privado,6,3,
10APR2021:00:00:00,51 a 60,F,Sputnik,Público,1,108,
10APR2021:00:00:00,51 a 60,M,Sputnik,Privado,6,2,
10APR2021:00:00:00,51 a 60,M,Sputnik,Público,1,43,
10APR2021:00:00:00,61 a 70,F,AstraZeneca,Público,16,0,
10APR2021:00:00:00,61 a 70,F,Sinopharm,Privado,37,0,
10APR2021:00:00:00,61 a 70,F,Sinopharm,Público,2,0,
10APR2021:00:00:00,61 a 70,F,Sputnik,Privado,18,0,
10APR2021:00:00:00,61 a 70,F,Sputnik,Público,640,293,
10APR2021:00:00:00,61 a 70,M,AstraZeneca,Público,13,0,
10APR2021:00:00:00,61 a 70,M,Sinopharm,Privado,17,0,
10APR2021:00:00:00,61 a 70,M,Sinopharm,Público,1,0,
10APR2021:00:00:00,61 a 70,M,Sputnik,Privado,6,0,
10APR2021:00:00:00,61 a 70,M,Sputnik,Público,477,141,
10APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,1,0,
10APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,19,0,
10APR2021:00:00:00,71 a 80,F,Sinopharm,Privado,209,0,
10APR2021:00:00:00,71 a 80,F,Sinopharm,Público,4,0,
10APR2021:00:00:00,71 a 80,F,Sputnik,Privado,146,1,
10APR2021:00:00:00,71 a 80,F,Sputnik,Público,2661,128,
10APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,19,0,
10APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,125,0,
13APR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,29,0,
13APR2021:00:00:00,51 a 60,M,Sinopharm,Público,30,0,
13APR2021:00:00:00,51 a 60,M,Sinopharm,Público nacional,2,0,
13APR2021:00:00:00,51 a 60,M,Sputnik,Privado,1,1,
13APR2021:00:00:00,51 a 60,M,Sputnik,Público,27,98,
13APR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,35,0,
13APR2021:00:00:00,61 a 70,F,Sinopharm,Privado,26,0,
13APR2021:00:00:00,61 a 70,F,Sinopharm,Público,48,0,
13APR2021:00:00:00,61 a 70,F,Sputnik,Privado,180,0,
13APR2021:00:00:00,61 a 70,F,Sputnik,Público,1550,1595,
13APR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,18,0,
13APR2021:00:00:00,61 a 70,M,Sinopharm,Privado,8,0,
13APR2021:00:00:00,61 a 70,M,Sinopharm,Público,38,0,
13APR2021:00:00:00,61 a 70,M,Sputnik,Privado,76,1,
13APR2021:00:00:00,61 a 70,M,Sputnik,Público,1133,671,
13APR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,39,0,
13APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,5,0,
13APR2021:00:00:00,71 a 80,F,Sinopharm,Privado,136,0,
13APR2021:00:00:00,71 a 80,F,Sinopharm,Público,75,0,
13APR2021:00:00:00,71 a 80,F,Sputnik,Privado,850,0,
13APR2021:00:00:00,71 a 80,F,Sputnik,Público,5125,673,
13APR2021:00:00:00,71 a 80,F,Sputnik,Público nacional,9,0,
13APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,71,0,
13APR2021:00:00:00,71 a 80,M,Sinopharm,Público,27,0,
